hs_8digit,import_origin,compliance_rate,comment
87089948,CAN,0.9455,USITC DataWeb Jul-Sep 2025
87089953,CAN,0.9833,USITC DataWeb Jul-Sep 2025
87089955,CAN,0.5412,USITC DataWeb Jul-Sep 2025
87089958,CAN,0.4254,USITC DataWeb Jul-Sep 2025
87089968,CAN,0.6715,USITC DataWeb Jul-Sep 2025
87089981,CAN,0.9038,USITC DataWeb Jul-Sep 2025
87091100,CAN,0.9528,USITC DataWeb Jul-Sep 2025
87091900,CAN,1,USITC DataWeb Jul-Sep 2025
87099000,CAN,0.8919,USITC DataWeb Jul-Sep 2025
87100000,CAN,0.1598,USITC DataWeb Jul-Sep 2025
87113000,CAN,1,USITC DataWeb Jul-Sep 2025
87115000,CAN,0.7568,USITC DataWeb Jul-Sep 2025
87116000,CAN,0.9288,USITC DataWeb Jul-Sep 2025
87119001,CAN,0.7947,USITC DataWeb Jul-Sep 2025
87120015,CAN,0.472,USITC DataWeb Jul-Sep 2025
87120035,CAN,0.1016,USITC DataWeb Jul-Sep 2025
87120048,CAN,0.5246,USITC DataWeb Jul-Sep 2025
87120050,CAN,0.9878,USITC DataWeb Jul-Sep 2025
87131000,CAN,0.75,USITC DataWeb Jul-Sep 2025
87139000,CAN,0.994,USITC DataWeb Jul-Sep 2025
87141000,CAN,0.7792,USITC DataWeb Jul-Sep 2025
87142000,CAN,0.9091,USITC DataWeb Jul-Sep 2025
87149120,CAN,1,USITC DataWeb Jul-Sep 2025
87149130,CAN,1,USITC DataWeb Jul-Sep 2025
87149190,CAN,0.2059,USITC DataWeb Jul-Sep 2025
87149210,CAN,0.9843,USITC DataWeb Jul-Sep 2025
87149305,CAN,1,USITC DataWeb Jul-Sep 2025
87149335,CAN,1,USITC DataWeb Jul-Sep 2025
87149980,CAN,0.5286,USITC DataWeb Jul-Sep 2025
87161000,CAN,0.998,USITC DataWeb Jul-Sep 2025
87162000,CAN,1,USITC DataWeb Jul-Sep 2025
87163100,CAN,0.9853,USITC DataWeb Jul-Sep 2025
87163900,CAN,0.9818,USITC DataWeb Jul-Sep 2025
87164000,CAN,0.9881,USITC DataWeb Jul-Sep 2025
87168010,CAN,0.9106,USITC DataWeb Jul-Sep 2025
87168050,CAN,0.9156,USITC DataWeb Jul-Sep 2025
87169010,CAN,0.9252,USITC DataWeb Jul-Sep 2025
87169030,CAN,0.9164,USITC DataWeb Jul-Sep 2025
87169050,CAN,0.9851,USITC DataWeb Jul-Sep 2025
88010000,CAN,1,USITC DataWeb Jul-Sep 2025
88021101,CAN,0.8125,USITC DataWeb Jul-Sep 2025
88021201,CAN,0.794,USITC DataWeb Jul-Sep 2025
88022001,CAN,1,USITC DataWeb Jul-Sep 2025
88023001,CAN,0.9235,USITC DataWeb Jul-Sep 2025
88024001,CAN,0.9162,USITC DataWeb Jul-Sep 2025
88040000,CAN,0.9807,USITC DataWeb Jul-Sep 2025
88051000,CAN,0.5369,USITC DataWeb Jul-Sep 2025
88052100,CAN,0.3739,USITC DataWeb Jul-Sep 2025
88052900,CAN,0.8144,USITC DataWeb Jul-Sep 2025
88062100,CAN,1,USITC DataWeb Jul-Sep 2025
88062200,CAN,0.0067,USITC DataWeb Jul-Sep 2025
88062300,CAN,0.7592,USITC DataWeb Jul-Sep 2025
88062400,CAN,0,USITC DataWeb Jul-Sep 2025
88062900,CAN,0.9692,USITC DataWeb Jul-Sep 2025
88069200,CAN,1,USITC DataWeb Jul-Sep 2025
88071000,CAN,0.4588,USITC DataWeb Jul-Sep 2025
88072000,CAN,0.5047,USITC DataWeb Jul-Sep 2025
88073000,CAN,0.5203,USITC DataWeb Jul-Sep 2025
88079030,CAN,0.8975,USITC DataWeb Jul-Sep 2025
88079090,CAN,0.9101,USITC DataWeb Jul-Sep 2025
89019000,CAN,0.6948,USITC DataWeb Jul-Sep 2025
89020000,CAN,0.7212,USITC DataWeb Jul-Sep 2025
89031100,CAN,0.9127,USITC DataWeb Jul-Sep 2025
89031200,CAN,1,USITC DataWeb Jul-Sep 2025
89032100,CAN,1,USITC DataWeb Jul-Sep 2025
89032200,CAN,0.7891,USITC DataWeb Jul-Sep 2025
89033100,CAN,0.8671,USITC DataWeb Jul-Sep 2025
89033200,CAN,0.7917,USITC DataWeb Jul-Sep 2025
89033300,CAN,1,USITC DataWeb Jul-Sep 2025
89039305,CAN,0.9974,USITC DataWeb Jul-Sep 2025
89039320,CAN,0.7866,USITC DataWeb Jul-Sep 2025
89039390,CAN,0.8731,USITC DataWeb Jul-Sep 2025
89039906,CAN,1,USITC DataWeb Jul-Sep 2025
89039916,CAN,1,USITC DataWeb Jul-Sep 2025
89039921,CAN,0.6641,USITC DataWeb Jul-Sep 2025
89039991,CAN,0.9618,USITC DataWeb Jul-Sep 2025
89051000,CAN,1,USITC DataWeb Jul-Sep 2025
89052000,CAN,0,USITC DataWeb Jul-Sep 2025
89059010,CAN,1,USITC DataWeb Jul-Sep 2025
89059050,CAN,0.0239,USITC DataWeb Jul-Sep 2025
89069000,CAN,1,USITC DataWeb Jul-Sep 2025
89071000,CAN,0.9012,USITC DataWeb Jul-Sep 2025
89079000,CAN,0.999,USITC DataWeb Jul-Sep 2025
90011000,CAN,0.504,USITC DataWeb Jul-Sep 2025
90013000,CAN,1,USITC DataWeb Jul-Sep 2025
90015000,CAN,0.0151,USITC DataWeb Jul-Sep 2025
90019040,CAN,0.2002,USITC DataWeb Jul-Sep 2025
90019050,CAN,0.9639,USITC DataWeb Jul-Sep 2025
90019060,CAN,0.9966,USITC DataWeb Jul-Sep 2025
90019080,CAN,0,USITC DataWeb Jul-Sep 2025
90019090,CAN,0.6243,USITC DataWeb Jul-Sep 2025
90021140,CAN,0.7332,USITC DataWeb Jul-Sep 2025
90021160,CAN,0.8474,USITC DataWeb Jul-Sep 2025
90021190,CAN,0.7442,USITC DataWeb Jul-Sep 2025
90021900,CAN,0.8829,USITC DataWeb Jul-Sep 2025
90022040,CAN,0.2628,USITC DataWeb Jul-Sep 2025
90022080,CAN,0.2811,USITC DataWeb Jul-Sep 2025
90029020,CAN,0.0116,USITC DataWeb Jul-Sep 2025
90029040,CAN,1,USITC DataWeb Jul-Sep 2025
90029085,CAN,0,USITC DataWeb Jul-Sep 2025
90029095,CAN,0.5178,USITC DataWeb Jul-Sep 2025
90031900,CAN,0.5882,USITC DataWeb Jul-Sep 2025
90039000,CAN,0,USITC DataWeb Jul-Sep 2025
90049000,CAN,0.8387,USITC DataWeb Jul-Sep 2025
90051000,CAN,0.9715,USITC DataWeb Jul-Sep 2025
90058040,CAN,0.4336,USITC DataWeb Jul-Sep 2025
90058060,CAN,0.3398,USITC DataWeb Jul-Sep 2025
90059040,CAN,0,USITC DataWeb Jul-Sep 2025
90059080,CAN,0.8665,USITC DataWeb Jul-Sep 2025
90063000,CAN,0.8467,USITC DataWeb Jul-Sep 2025
90065302,CAN,0,USITC DataWeb Jul-Sep 2025
90065901,CAN,0,USITC DataWeb Jul-Sep 2025
90065910,CAN,0,USITC DataWeb Jul-Sep 2025
90065940,CAN,0,USITC DataWeb Jul-Sep 2025
90065991,CAN,0.139,USITC DataWeb Jul-Sep 2025
90066100,CAN,1,USITC DataWeb Jul-Sep 2025
90069100,CAN,0.8781,USITC DataWeb Jul-Sep 2025
90069900,CAN,0.7564,USITC DataWeb Jul-Sep 2025
90071000,CAN,0.457,USITC DataWeb Jul-Sep 2025
90072020,CAN,0,USITC DataWeb Jul-Sep 2025
90079140,CAN,0.4772,USITC DataWeb Jul-Sep 2025
90079180,CAN,0.8167,USITC DataWeb Jul-Sep 2025
90079200,CAN,0.7481,USITC DataWeb Jul-Sep 2025
90085040,CAN,0,USITC DataWeb Jul-Sep 2025
90089040,CAN,0,USITC DataWeb Jul-Sep 2025
90089080,CAN,0,USITC DataWeb Jul-Sep 2025
90101000,CAN,1,USITC DataWeb Jul-Sep 2025
90106000,CAN,0.9988,USITC DataWeb Jul-Sep 2025
90109085,CAN,1,USITC DataWeb Jul-Sep 2025
90109095,CAN,0.9463,USITC DataWeb Jul-Sep 2025
90112040,CAN,1,USITC DataWeb Jul-Sep 2025
90118000,CAN,0.8291,USITC DataWeb Jul-Sep 2025
90119000,CAN,0.7893,USITC DataWeb Jul-Sep 2025
90121000,CAN,0.4536,USITC DataWeb Jul-Sep 2025
90129000,CAN,0.8644,USITC DataWeb Jul-Sep 2025
90131010,CAN,0.9723,USITC DataWeb Jul-Sep 2025
90131045,CAN,1,USITC DataWeb Jul-Sep 2025
90131050,CAN,1,USITC DataWeb Jul-Sep 2025
90132000,CAN,0.8542,USITC DataWeb Jul-Sep 2025
90138020,CAN,1,USITC DataWeb Jul-Sep 2025
90138040,CAN,1,USITC DataWeb Jul-Sep 2025
90138091,CAN,0.9347,USITC DataWeb Jul-Sep 2025
90139020,CAN,0.9694,USITC DataWeb Jul-Sep 2025
90139070,CAN,0.1961,USITC DataWeb Jul-Sep 2025
90139080,CAN,0.2128,USITC DataWeb Jul-Sep 2025
90141010,CAN,0.1974,USITC DataWeb Jul-Sep 2025
90141070,CAN,0.9814,USITC DataWeb Jul-Sep 2025
90141090,CAN,1,USITC DataWeb Jul-Sep 2025
90142020,CAN,0.2791,USITC DataWeb Jul-Sep 2025
90142040,CAN,0.4222,USITC DataWeb Jul-Sep 2025
90142060,CAN,0.6304,USITC DataWeb Jul-Sep 2025
90142080,CAN,0.5708,USITC DataWeb Jul-Sep 2025
90148020,CAN,0.7879,USITC DataWeb Jul-Sep 2025
90148040,CAN,0.7972,USITC DataWeb Jul-Sep 2025
90148050,CAN,0.9779,USITC DataWeb Jul-Sep 2025
90149010,CAN,0.8633,USITC DataWeb Jul-Sep 2025
90149020,CAN,0.3944,USITC DataWeb Jul-Sep 2025
90149040,CAN,0.7701,USITC DataWeb Jul-Sep 2025
90149060,CAN,0.9184,USITC DataWeb Jul-Sep 2025
90151040,CAN,0.9971,USITC DataWeb Jul-Sep 2025
90151080,CAN,0.4105,USITC DataWeb Jul-Sep 2025
90152040,CAN,0.8051,USITC DataWeb Jul-Sep 2025
90153040,CAN,0.59,USITC DataWeb Jul-Sep 2025
90153080,CAN,0.9821,USITC DataWeb Jul-Sep 2025
90154040,CAN,0.9814,USITC DataWeb Jul-Sep 2025
90154080,CAN,0.7993,USITC DataWeb Jul-Sep 2025
90158020,CAN,0.9824,USITC DataWeb Jul-Sep 2025
90158060,CAN,0.9834,USITC DataWeb Jul-Sep 2025
90158080,CAN,0.8502,USITC DataWeb Jul-Sep 2025
90159001,CAN,0.9011,USITC DataWeb Jul-Sep 2025
90160020,CAN,0.4516,USITC DataWeb Jul-Sep 2025
90172080,CAN,0.6514,USITC DataWeb Jul-Sep 2025
90173040,CAN,0.3971,USITC DataWeb Jul-Sep 2025
90173080,CAN,0.9201,USITC DataWeb Jul-Sep 2025
90178000,CAN,0.6738,USITC DataWeb Jul-Sep 2025
90181130,CAN,1,USITC DataWeb Jul-Sep 2025
90181160,CAN,0.5476,USITC DataWeb Jul-Sep 2025
90181190,CAN,0.9839,USITC DataWeb Jul-Sep 2025
90181200,CAN,0.9406,USITC DataWeb Jul-Sep 2025
90181300,CAN,1,USITC DataWeb Jul-Sep 2025
90181400,CAN,1,USITC DataWeb Jul-Sep 2025
90181940,CAN,0.5379,USITC DataWeb Jul-Sep 2025
90181955,CAN,0.9418,USITC DataWeb Jul-Sep 2025
90181975,CAN,0.5833,USITC DataWeb Jul-Sep 2025
90181995,CAN,0.7654,USITC DataWeb Jul-Sep 2025
90182000,CAN,0.7774,USITC DataWeb Jul-Sep 2025
90183100,CAN,0.9708,USITC DataWeb Jul-Sep 2025
90183200,CAN,0.8178,USITC DataWeb Jul-Sep 2025
90183900,CAN,0.2593,USITC DataWeb Jul-Sep 2025
90184100,CAN,0.322,USITC DataWeb Jul-Sep 2025
90184940,CAN,1,USITC DataWeb Jul-Sep 2025
90184980,CAN,0.3863,USITC DataWeb Jul-Sep 2025
90185000,CAN,0.7599,USITC DataWeb Jul-Sep 2025
90189010,CAN,0.951,USITC DataWeb Jul-Sep 2025
90189020,CAN,0.9521,USITC DataWeb Jul-Sep 2025
90189030,CAN,0.9901,USITC DataWeb Jul-Sep 2025
90189040,CAN,0.3557,USITC DataWeb Jul-Sep 2025
90189050,CAN,0.2792,USITC DataWeb Jul-Sep 2025
90189060,CAN,0.0874,USITC DataWeb Jul-Sep 2025
90189064,CAN,1,USITC DataWeb Jul-Sep 2025
90189068,CAN,0.9579,USITC DataWeb Jul-Sep 2025
90189075,CAN,0.4095,USITC DataWeb Jul-Sep 2025
90189080,CAN,0.747,USITC DataWeb Jul-Sep 2025
90191020,CAN,0.9924,USITC DataWeb Jul-Sep 2025
90191040,CAN,1,USITC DataWeb Jul-Sep 2025
90191060,CAN,0.6071,USITC DataWeb Jul-Sep 2025
90192000,CAN,0.8407,USITC DataWeb Jul-Sep 2025
90200040,CAN,0,USITC DataWeb Jul-Sep 2025
90200060,CAN,0.9217,USITC DataWeb Jul-Sep 2025
90200090,CAN,0.9671,USITC DataWeb Jul-Sep 2025
90211000,CAN,0.5384,USITC DataWeb Jul-Sep 2025
90212180,CAN,0.9971,USITC DataWeb Jul-Sep 2025
90212980,CAN,0.8331,USITC DataWeb Jul-Sep 2025
90213100,CAN,0.8525,USITC DataWeb Jul-Sep 2025
90213900,CAN,0.2748,USITC DataWeb Jul-Sep 2025
90219040,CAN,0,USITC DataWeb Jul-Sep 2025
90219081,CAN,0.0799,USITC DataWeb Jul-Sep 2025
90221300,CAN,0,USITC DataWeb Jul-Sep 2025
90221400,CAN,0.6499,USITC DataWeb Jul-Sep 2025
90221900,CAN,0.9819,USITC DataWeb Jul-Sep 2025
90222100,CAN,1,USITC DataWeb Jul-Sep 2025
90222980,CAN,1,USITC DataWeb Jul-Sep 2025
90223000,CAN,0.6831,USITC DataWeb Jul-Sep 2025
90229005,CAN,0.7337,USITC DataWeb Jul-Sep 2025
90229025,CAN,0.9232,USITC DataWeb Jul-Sep 2025
90229060,CAN,0.2155,USITC DataWeb Jul-Sep 2025
90229070,CAN,0,USITC DataWeb Jul-Sep 2025
90229095,CAN,0.6363,USITC DataWeb Jul-Sep 2025
90230000,CAN,0.9398,USITC DataWeb Jul-Sep 2025
90241000,CAN,0.9829,USITC DataWeb Jul-Sep 2025
90248000,CAN,0.8579,USITC DataWeb Jul-Sep 2025
90249000,CAN,0.6883,USITC DataWeb Jul-Sep 2025
90251140,CAN,1,USITC DataWeb Jul-Sep 2025
90251940,CAN,0.0554,USITC DataWeb Jul-Sep 2025
90251980,CAN,0.4896,USITC DataWeb Jul-Sep 2025
90258010,CAN,0.7087,USITC DataWeb Jul-Sep 2025
90258020,CAN,1,USITC DataWeb Jul-Sep 2025
90258035,CAN,1,USITC DataWeb Jul-Sep 2025
90258040,CAN,0.9693,USITC DataWeb Jul-Sep 2025
90258050,CAN,0.9219,USITC DataWeb Jul-Sep 2025
90259006,CAN,0.7078,USITC DataWeb Jul-Sep 2025
90261020,CAN,0.8641,USITC DataWeb Jul-Sep 2025
90261040,CAN,0.7296,USITC DataWeb Jul-Sep 2025
90261060,CAN,0.9177,USITC DataWeb Jul-Sep 2025
90262040,CAN,0.7668,USITC DataWeb Jul-Sep 2025
90262080,CAN,0.7594,USITC DataWeb Jul-Sep 2025
90268020,CAN,0.704,USITC DataWeb Jul-Sep 2025
90268060,CAN,0.8006,USITC DataWeb Jul-Sep 2025
90269020,CAN,0.7671,USITC DataWeb Jul-Sep 2025
90269040,CAN,0.856,USITC DataWeb Jul-Sep 2025
90269060,CAN,0.8905,USITC DataWeb Jul-Sep 2025
90271020,CAN,0.799,USITC DataWeb Jul-Sep 2025
90271040,CAN,0.2633,USITC DataWeb Jul-Sep 2025
90271060,CAN,0.7172,USITC DataWeb Jul-Sep 2025
90272050,CAN,0.2876,USITC DataWeb Jul-Sep 2025
90272080,CAN,0.7091,USITC DataWeb Jul-Sep 2025
90273040,CAN,0.8002,USITC DataWeb Jul-Sep 2025
90273080,CAN,0.6243,USITC DataWeb Jul-Sep 2025
90275010,CAN,0.8111,USITC DataWeb Jul-Sep 2025
90275040,CAN,0.5697,USITC DataWeb Jul-Sep 2025
90275080,CAN,0.7039,USITC DataWeb Jul-Sep 2025
90278100,CAN,0.9218,USITC DataWeb Jul-Sep 2025
90278925,CAN,0,USITC DataWeb Jul-Sep 2025
90278945,CAN,0.7315,USITC DataWeb Jul-Sep 2025
90278980,CAN,0.6579,USITC DataWeb Jul-Sep 2025
90279020,CAN,0.3354,USITC DataWeb Jul-Sep 2025
90279045,CAN,0.5432,USITC DataWeb Jul-Sep 2025
90279054,CAN,0.9891,USITC DataWeb Jul-Sep 2025
90279056,CAN,0.7272,USITC DataWeb Jul-Sep 2025
90279059,CAN,0.6776,USITC DataWeb Jul-Sep 2025
90279064,CAN,0.454,USITC DataWeb Jul-Sep 2025
90279068,CAN,0,USITC DataWeb Jul-Sep 2025
90279084,CAN,0.7892,USITC DataWeb Jul-Sep 2025
90279088,CAN,0.6032,USITC DataWeb Jul-Sep 2025
90281000,CAN,0.9923,USITC DataWeb Jul-Sep 2025
90282000,CAN,0.3558,USITC DataWeb Jul-Sep 2025
90283000,CAN,0.7345,USITC DataWeb Jul-Sep 2025
90289000,CAN,0.9461,USITC DataWeb Jul-Sep 2025
90291040,CAN,1,USITC DataWeb Jul-Sep 2025
90291080,CAN,0.8145,USITC DataWeb Jul-Sep 2025
90292040,CAN,0.7706,USITC DataWeb Jul-Sep 2025
90292060,CAN,1,USITC DataWeb Jul-Sep 2025
90299020,CAN,1,USITC DataWeb Jul-Sep 2025
90299060,CAN,0.8112,USITC DataWeb Jul-Sep 2025
90299080,CAN,0.8281,USITC DataWeb Jul-Sep 2025
90301000,CAN,0.9224,USITC DataWeb Jul-Sep 2025
90302005,CAN,0.0715,USITC DataWeb Jul-Sep 2025
90302010,CAN,0.8979,USITC DataWeb Jul-Sep 2025
90303100,CAN,0.6914,USITC DataWeb Jul-Sep 2025
90303200,CAN,0.5623,USITC DataWeb Jul-Sep 2025
90303334,CAN,0.936,USITC DataWeb Jul-Sep 2025
90303338,CAN,0.8583,USITC DataWeb Jul-Sep 2025
90303901,CAN,0.8735,USITC DataWeb Jul-Sep 2025
90304000,CAN,0.7249,USITC DataWeb Jul-Sep 2025
90308200,CAN,0.7037,USITC DataWeb Jul-Sep 2025
90308400,CAN,0.2604,USITC DataWeb Jul-Sep 2025
90308901,CAN,0.5177,USITC DataWeb Jul-Sep 2025
90309025,CAN,0.6069,USITC DataWeb Jul-Sep 2025
90309046,CAN,0.9031,USITC DataWeb Jul-Sep 2025
90309066,CAN,0.541,USITC DataWeb Jul-Sep 2025
90309068,CAN,0.7297,USITC DataWeb Jul-Sep 2025
90309084,CAN,0.0933,USITC DataWeb Jul-Sep 2025
90309089,CAN,0.7139,USITC DataWeb Jul-Sep 2025
90311000,CAN,0.5085,USITC DataWeb Jul-Sep 2025
90312000,CAN,0.9346,USITC DataWeb Jul-Sep 2025
90314100,CAN,0.8637,USITC DataWeb Jul-Sep 2025
90314910,CAN,0.7902,USITC DataWeb Jul-Sep 2025
90314940,CAN,0.5805,USITC DataWeb Jul-Sep 2025
90314970,CAN,0.2672,USITC DataWeb Jul-Sep 2025
90314990,CAN,0.6777,USITC DataWeb Jul-Sep 2025
90318040,CAN,0.6088,USITC DataWeb Jul-Sep 2025
90318080,CAN,0.7557,USITC DataWeb Jul-Sep 2025
90319021,CAN,0.6303,USITC DataWeb Jul-Sep 2025
90319045,CAN,0.3789,USITC DataWeb Jul-Sep 2025
90319054,CAN,0.0036,USITC DataWeb Jul-Sep 2025
90319059,CAN,0.6232,USITC DataWeb Jul-Sep 2025
90319070,CAN,0.7492,USITC DataWeb Jul-Sep 2025
90319091,CAN,0.6327,USITC DataWeb Jul-Sep 2025
90321000,CAN,0.7779,USITC DataWeb Jul-Sep 2025
90322000,CAN,1,USITC DataWeb Jul-Sep 2025
90328100,CAN,0.491,USITC DataWeb Jul-Sep 2025
90328920,CAN,0.3352,USITC DataWeb Jul-Sep 2025
90328940,CAN,0.8028,USITC DataWeb Jul-Sep 2025
90328960,CAN,0.3963,USITC DataWeb Jul-Sep 2025
90329021,CAN,1,USITC DataWeb Jul-Sep 2025
90329041,CAN,0.4499,USITC DataWeb Jul-Sep 2025
90329061,CAN,0.7561,USITC DataWeb Jul-Sep 2025
90330030,CAN,0.8718,USITC DataWeb Jul-Sep 2025
90330090,CAN,0.9627,USITC DataWeb Jul-Sep 2025
91011180,CAN,0,USITC DataWeb Jul-Sep 2025
91012130,CAN,1,USITC DataWeb Jul-Sep 2025
91019180,CAN,0,USITC DataWeb Jul-Sep 2025
91021125,CAN,0,USITC DataWeb Jul-Sep 2025
91021165,CAN,0.4806,USITC DataWeb Jul-Sep 2025
91021195,CAN,0.5756,USITC DataWeb Jul-Sep 2025
91022170,CAN,0,USITC DataWeb Jul-Sep 2025
91022190,CAN,0,USITC DataWeb Jul-Sep 2025
91029120,CAN,1,USITC DataWeb Jul-Sep 2025
91052140,CAN,0.9964,USITC DataWeb Jul-Sep 2025
91052180,CAN,1,USITC DataWeb Jul-Sep 2025
91061000,CAN,0,USITC DataWeb Jul-Sep 2025
91069020,CAN,0.9472,USITC DataWeb Jul-Sep 2025
91069085,CAN,1,USITC DataWeb Jul-Sep 2025
91070080,CAN,0.7129,USITC DataWeb Jul-Sep 2025
91099060,CAN,0,USITC DataWeb Jul-Sep 2025
91109060,CAN,0,USITC DataWeb Jul-Sep 2025
91119040,CAN,1,USITC DataWeb Jul-Sep 2025
91119050,CAN,1,USITC DataWeb Jul-Sep 2025
91119070,CAN,1,USITC DataWeb Jul-Sep 2025
91122040,CAN,1,USITC DataWeb Jul-Sep 2025
91129000,CAN,1,USITC DataWeb Jul-Sep 2025
91143080,CAN,1,USITC DataWeb Jul-Sep 2025
91149050,CAN,1,USITC DataWeb Jul-Sep 2025
92012000,CAN,1,USITC DataWeb Jul-Sep 2025
92021000,CAN,0,USITC DataWeb Jul-Sep 2025
92029020,CAN,0,USITC DataWeb Jul-Sep 2025
92029040,CAN,0.8842,USITC DataWeb Jul-Sep 2025
92029060,CAN,0.7793,USITC DataWeb Jul-Sep 2025
92051000,CAN,0.959,USITC DataWeb Jul-Sep 2025
92059012,CAN,1,USITC DataWeb Jul-Sep 2025
92059040,CAN,1,USITC DataWeb Jul-Sep 2025
92060020,CAN,1,USITC DataWeb Jul-Sep 2025
92060040,CAN,1,USITC DataWeb Jul-Sep 2025
92060060,CAN,1,USITC DataWeb Jul-Sep 2025
92060080,CAN,0.8336,USITC DataWeb Jul-Sep 2025
92071000,CAN,0.5088,USITC DataWeb Jul-Sep 2025
92079000,CAN,0.8664,USITC DataWeb Jul-Sep 2025
92081000,CAN,1,USITC DataWeb Jul-Sep 2025
92089000,CAN,1,USITC DataWeb Jul-Sep 2025
92099180,CAN,1,USITC DataWeb Jul-Sep 2025
92099220,CAN,1,USITC DataWeb Jul-Sep 2025
92099260,CAN,0.7912,USITC DataWeb Jul-Sep 2025
92099280,CAN,0.9765,USITC DataWeb Jul-Sep 2025
92099440,CAN,1,USITC DataWeb Jul-Sep 2025
92099480,CAN,0.9736,USITC DataWeb Jul-Sep 2025
92099916,CAN,1,USITC DataWeb Jul-Sep 2025
92099940,CAN,0.9125,USITC DataWeb Jul-Sep 2025
92099961,CAN,1,USITC DataWeb Jul-Sep 2025
92099980,CAN,0,USITC DataWeb Jul-Sep 2025
93020000,CAN,1,USITC DataWeb Jul-Sep 2025
93032000,CAN,1,USITC DataWeb Jul-Sep 2025
93033080,CAN,1,USITC DataWeb Jul-Sep 2025
93039080,CAN,0.8975,USITC DataWeb Jul-Sep 2025
93040020,CAN,0,USITC DataWeb Jul-Sep 2025
93040040,CAN,1,USITC DataWeb Jul-Sep 2025
93051020,CAN,0.9957,USITC DataWeb Jul-Sep 2025
93052005,CAN,0.8947,USITC DataWeb Jul-Sep 2025
93052080,CAN,0.9942,USITC DataWeb Jul-Sep 2025
93059110,CAN,0.9698,USITC DataWeb Jul-Sep 2025
93059120,CAN,1,USITC DataWeb Jul-Sep 2025
93059130,CAN,0.4343,USITC DataWeb Jul-Sep 2025
93059950,CAN,0,USITC DataWeb Jul-Sep 2025
93059960,CAN,0.3215,USITC DataWeb Jul-Sep 2025
93062900,CAN,1,USITC DataWeb Jul-Sep 2025
93063041,CAN,0.9944,USITC DataWeb Jul-Sep 2025
93063080,CAN,1,USITC DataWeb Jul-Sep 2025
93069000,CAN,0.5893,USITC DataWeb Jul-Sep 2025
93070000,CAN,0.7499,USITC DataWeb Jul-Sep 2025
94011040,CAN,0.7691,USITC DataWeb Jul-Sep 2025
94011080,CAN,0.2222,USITC DataWeb Jul-Sep 2025
94012000,CAN,0.6453,USITC DataWeb Jul-Sep 2025
94013100,CAN,0.9976,USITC DataWeb Jul-Sep 2025
94013900,CAN,0.9914,USITC DataWeb Jul-Sep 2025
94014100,CAN,0.9808,USITC DataWeb Jul-Sep 2025
94014900,CAN,0.9897,USITC DataWeb Jul-Sep 2025
94016120,CAN,1,USITC DataWeb Jul-Sep 2025
94016140,CAN,0.9978,USITC DataWeb Jul-Sep 2025
94016160,CAN,0.995,USITC DataWeb Jul-Sep 2025
94016920,CAN,1,USITC DataWeb Jul-Sep 2025
94016940,CAN,1,USITC DataWeb Jul-Sep 2025
94016960,CAN,0.9973,USITC DataWeb Jul-Sep 2025
94016980,CAN,0.9799,USITC DataWeb Jul-Sep 2025
94017100,CAN,0.9868,USITC DataWeb Jul-Sep 2025
94017900,CAN,0.9954,USITC DataWeb Jul-Sep 2025
94018020,CAN,0.9932,USITC DataWeb Jul-Sep 2025
94018040,CAN,0.9444,USITC DataWeb Jul-Sep 2025
94018060,CAN,0.9694,USITC DataWeb Jul-Sep 2025
94019115,CAN,0.9076,USITC DataWeb Jul-Sep 2025
94019120,CAN,0.8877,USITC DataWeb Jul-Sep 2025
94019190,CAN,0.9723,USITC DataWeb Jul-Sep 2025
94019910,CAN,0.863,USITC DataWeb Jul-Sep 2025
94019925,CAN,0.9151,USITC DataWeb Jul-Sep 2025
94019935,CAN,0.9532,USITC DataWeb Jul-Sep 2025
94019990,CAN,0.9519,USITC DataWeb Jul-Sep 2025
94021000,CAN,0.9786,USITC DataWeb Jul-Sep 2025
94029000,CAN,0.9835,USITC DataWeb Jul-Sep 2025
94031000,CAN,0.9966,USITC DataWeb Jul-Sep 2025
94032000,CAN,0.8764,USITC DataWeb Jul-Sep 2025
94033040,CAN,0.9978,USITC DataWeb Jul-Sep 2025
94033080,CAN,0.9851,USITC DataWeb Jul-Sep 2025
94034040,CAN,1,USITC DataWeb Jul-Sep 2025
94034060,CAN,1,USITC DataWeb Jul-Sep 2025
94034090,CAN,0.9944,USITC DataWeb Jul-Sep 2025
94035060,CAN,1,USITC DataWeb Jul-Sep 2025
94035090,CAN,0.9869,USITC DataWeb Jul-Sep 2025
94036040,CAN,0.9804,USITC DataWeb Jul-Sep 2025
94036080,CAN,0.9805,USITC DataWeb Jul-Sep 2025
94037040,CAN,0.9269,USITC DataWeb Jul-Sep 2025
94037080,CAN,0.9767,USITC DataWeb Jul-Sep 2025
94038200,CAN,0.8521,USITC DataWeb Jul-Sep 2025
94038930,CAN,0,USITC DataWeb Jul-Sep 2025
94038960,CAN,0.9872,USITC DataWeb Jul-Sep 2025
94039100,CAN,0.9956,USITC DataWeb Jul-Sep 2025
94039910,CAN,0.8634,USITC DataWeb Jul-Sep 2025
94039920,CAN,0.8545,USITC DataWeb Jul-Sep 2025
94039930,CAN,0.943,USITC DataWeb Jul-Sep 2025
94039940,CAN,0.9788,USITC DataWeb Jul-Sep 2025
94039950,CAN,0.8752,USITC DataWeb Jul-Sep 2025
