hs_8digit;origin;rate;;;;;;
34039900;List 2;25;;;;;;
38112100;List 2;25;;;;;;
38112900;List 2;25;;;;;;
39011010;List 2;25;;;;;;
39011050;List 2;25;;;;;;
39012010;List 2;25;;;;;;
39012050;List 2;25;;;;;;
39013020;List 2;25;;;;;;
39013060;List 2;25;;;;;;
39019010;List 2;25;;;;;;
39019055;List 2;25;;;;;;
39019090;List 2;25;;;;;;
39021000;List 2;25;;;;;;
39022010;List 2;25;;;;;;
39022050;List 2;25;;;;;;
39023000;List 2;25;;;;;;
39029000;List 2;25;;;;;;
39031100;List 2;25;;;;;;
39031900;List 2;25;;;;;;
39032000;List 2;25;;;;;;
39033000;List 2;25;;;;;;
39039010;List 2;25;;;;;;
39039050;List 2;25;;;;;;
39041000;List 2;25;;;;;;
39042100;List 2;25;;;;;;
39042200;List 2;25;;;;;;
39043020;List 2;25;;;;;;
39043060;List 2;25;;;;;;
39044000;List 2;25;;;;;;
39045000;List 2;25;;;;;;
39046100;List 2;25;;;;;;
39046910;List 2;25;;;;;;
39046950;List 2;25;;;;;;
39049010;List 2;25;;;;;;
39049050;List 2;25;;;;;;
39051200;List 2;25;;;;;;
39051900;List 2;25;;;;;;
39052100;List 2;25;;;;;;
39052900;List 2;25;;;;;;
39053000;List 2;25;;;;;;
39059110;List 2;25;;;;;;
39059150;List 2;25;;;;;;
39059980;List 2;25;;;;;;
39061000;List 2;25;;;;;;
39069010;List 2;25;;;;;;
39069020;List 2;25;;;;;;
39069050;List 2;25;;;;;;
39071000;List 2;25;;;;;;
39072100;List 2;25;;;;;;
39072900;List 2;25;;;;;;
39073000;List 2;25;;;;;;
39074000;List 2;25;;;;;;
39075000;List 2;25;;;;;;
39076100;List 2;25;;;;;;
39076900;List 2;25;;;;;;
39077000;List 2;25;;;;;;
39079120;List 2;25;;;;;;
39079140;List 2;25;;;;;;
39079150;List 2;25;;;;;;
39079920;List 2;25;;;;;;
39079950;List 2;25;;;;;;
39081000;List 2;25;;;;;;
39089020;List 2;25;;;;;;
39089070;List 2;25;;;;;;
39091000;List 2;25;;;;;;
39092000;List 2;25;;;;;;
39094000;List 2;25;;;;;;
39095010;List 2;25;;;;;;
39095020;List 2;25;;;;;;
39095050;List 2;25;;;;;;
39100000;List 2;25;;;;;;
39111000;List 2;25;;;;;;
39112000;List 2;25;;;;;;
39119010;List 2;25;;;;;;
39119015;List 2;25;;;;;;
39119025;List 2;25;;;;;;
39119035;List 2;25;;;;;;
39119045;List 2;25;;;;;;
39119070;List 2;25;;;;;;
39119091;List 2;25;;;;;;
39121200;List 2;25;;;;;;
39122000;List 2;25;;;;;;
39123900;List 2;25;;;;;;
39129000;List 2;25;;;;;;
39139010;List 2;25;;;;;;
39139050;List 2;25;;;;;;
39140020;List 2;25;;;;;;
39140060;List 2;25;;;;;;
39161000;List 2;25;;;;;;
39162000;List 2;25;;;;;;
39169010;List 2;25;;;;;;
39169030;List 2;25;;;;;;
39169050;List 2;25;;;;;;
39172100;List 2;25;;;;;;
39172200;List 2;25;;;;;;
39172300;List 2;25;;;;;;
39172900;List 2;25;;;;;;
39173100;List 2;25;;;;;;
39173200;List 2;25;;;;;;
39174000;List 2;25;;;;;;
39191010;List 2;25;;;;;;
39191020;List 2;25;;;;;;
39199010;List 2;25;;;;;;
39199050;List 2;25;;;;;;
39201000;List 2;25;;;;;;
39202000;List 2;25;;;;;;
39203000;List 2;25;;;;;;
39204310;List 2;25;;;;;;
39204350;List 2;25;;;;;;
39204900;List 2;25;;;;;;
39205110;List 2;25;;;;;;
39205150;List 2;25;;;;;;
39205910;List 2;25;;;;;;
39205940;List 2;25;;;;;;
39205980;List 2;25;;;;;;
39206100;List 2;25;;;;;;
39206200;List 2;25;;;;;;
39206310;List 2;25;;;;;;
39206320;List 2;25;;;;;;
39206900;List 2;25;;;;;;
39207100;List 2;25;;;;;;
39207300;List 2;25;;;;;;
39207905;List 2;25;;;;;;
39207910;List 2;25;;;;;;
39207950;List 2;25;;;;;;
39209100;List 2;25;;;;;;
39209200;List 2;25;;;;;;
39209300;List 2;25;;;;;;
39209400;List 2;25;;;;;;
39209910;List 2;25;;;;;;
39209920;List 2;25;;;;;;
39209950;List 2;25;;;;;;
39211100;List 2;25;;;;;;
39211211;List 2;25;;;;;;
39211215;List 2;25;;;;;;
39211219;List 2;25;;;;;;
39211250;List 2;25;;;;;;
39211311;List 2;25;;;;;;
39211315;List 2;25;;;;;;
39211319;List 2;25;;;;;;
39211350;List 2;25;;;;;;
39211400;List 2;25;;;;;;
39211900;List 2;25;;;;;;
39219011;List 2;25;;;;;;
39219015;List 2;25;;;;;;
39219019;List 2;25;;;;;;
39219021;List 2;25;;;;;;
39219025;List 2;25;;;;;;
39219029;List 2;25;;;;;;
39219040;List 2;25;;;;;;
39219050;List 2;25;;;;;;
70022010;List 2;25;;;;;;
73081000;List 2;25;;;;;;
73082000;List 2;25;;;;;;
73089030;List 2;25;;;;;;
73089060;List 2;25;;;;;;
73089070;List 2;25;;;;;;
73089095;List 2;25;;;;;;
76141010;List 2;25;;;;;;
76149020;List 2;25;;;;;;
84068210;List 2;25;;;;;;
84073405;List 2;25;;;;;;
84073435;List 2;25;;;;;;
84079010;List 2;25;;;;;;
84079090;List 2;25;;;;;;
84082010;List 2;25;;;;;;
84196010;List 2;25;;;;;;
84198910;List 2;25;;;;;;
84198995;List 2;25;;;;;;
84201020;List 2;25;;;;;;
84209910;List 2;25;;;;;;
84248200;List 2;25;;;;;;
84248990;List 2;25;;;;;;
84322900;List 2;25;;;;;;
84323100;List 2;25;;;;;;
84323900;List 2;25;;;;;;
84324200;List 2;25;;;;;;
84439940;List 2;25;;;;;;
84559040;List 2;25;;;;;;
84641001;List 2;25;;;;;;
84659500;List 2;25;;;;;;
84663080;List 2;25;;;;;;
84735060;List 2;25;;;;;;
84735090;List 2;25;;;;;;
84752900;List 2;25;;;;;;
84833080;List 2;25;;;;;;
84861000;List 2;25;;;;;;
84862000;List 2;25;;;;;;
84863000;List 2;25;;;;;;
84864000;List 2;25;;;;;;
84869000;List 2;25;;;;;;
85011020;List 2;25;;;;;;
85011060;List 2;25;;;;;;
85012040;List 2;25;;;;;;
85013140;List 2;25;;;;;;
85013181;List 2;25;;;;;;
85013220;List 2;25;;;;;;
85013261;List 2;25;;;;;;
85013320;List 2;25;;;;;;
85013330;List 2;25;;;;;;
85015240;List 2;25;;;;;;
85015360;List 2;25;;;;;;
85017100;List 2;25;;;;;;
85017210;List 2;25;;;;;;
85017220;List 2;25;;;;;;
85030095;List 2;25;;;;;;
85078041;List 2;25;;;;;;
85078082;List 2;25;;;;;;
85118020;List 2;25;;;;;;
85118040;List 2;25;;;;;;
85119020;List 2;25;;;;;;
85119040;List 2;25;;;;;;
85291091;List 2;25;;;;;;
85339040;List 2;25;;;;;;
85363080;List 2;25;;;;;;
85365070;List 2;25;;;;;;
85367000;List 2;25;;;;;;
85371030;List 2;25;;;;;;
85411000;List 2;25;;;;;;
85414910;List 2;25;;;;;;
85423100;List 2;25;;;;;;
85423200;List 2;25;;;;;;
85423300;List 2;25;;;;;;
85423900;List 2;25;;;;;;
85429000;List 2;25;;;;;;
85434000;List 2;25;;;;;;
85437045;List 2;25;;;;;;
85437098;List 2;25;;;;;;
85444910;List 2;25;;;;;;
85444920;List 2;25;;;;;;
85446060;List 2;25;;;;;;
86012000;List 2;25;;;;;;
86021000;List 2;25;;;;;;
86050000;List 2;25;;;;;;
86061000;List 2;25;;;;;;
86063000;List 2;25;;;;;;
86069100;List 2;25;;;;;;
86069200;List 2;25;;;;;;
86069901;List 2;25;;;;;;
86071100;List 2;25;;;;;;
86071903;List 2;25;;;;;;
86071930;List 2;25;;;;;;
86073010;List 2;25;;;;;;
86073050;List 2;25;;;;;;
87012100;List 2;25;;;;;;
87012200;List 2;25;;;;;;
87012300;List 2;25;;;;;;
87012400;List 2;25;;;;;;
87012900;List 2;25;;;;;;
87013050;List 2;25;;;;;;
87019110;List 2;25;;;;;;
87019150;List 2;25;;;;;;
87019210;List 2;25;;;;;;
87019250;List 2;25;;;;;;
87019310;List 2;25;;;;;;
87019350;List 2;25;;;;;;
87019410;List 2;25;;;;;;
87019450;List 2;25;;;;;;
87019510;List 2;25;;;;;;
87019550;List 2;25;;;;;;
87046000;List 2;25;;;;;;
87049001;List 2;25;;;;;;
87051000;List 2;25;;;;;;
87052000;List 2;25;;;;;;
87059000;List 2;25;;;;;;
87111000;List 2;25;;;;;;
87116000;List 2;25;;;;;;
87119001;List 2;25;;;;;;
89013000;List 2;25;;;;;;
90011000;List 2;25;;;;;;
90012000;List 2;25;;;;;;
90141090;List 2;25;;;;;;
90251940;List 2;25;;;;;;
90251980;List 2;25;;;;;;
90258010;List 2;25;;;;;;
90271020;List 2;25;;;;;;
90281000;List 2;25;;;;;;
90282000;List 2;25;;;;;;
90283000;List 2;25;;;;;;
90292040;List 2;25;;;;;;
90299080;List 2;25;;;;;;
90303100;List 2;25;;;;;;
90303200;List 2;25;;;;;;
90308400;List 2;25;;;;;;
90308901;List 2;25;;;;;;
2032920;List 3;25;;;;;;
2032940;List 3;25;;;;;;
2061000;List 3;25;;;;;;
2081000;List 3;25;;;;;;
2089020;List 3;25;;;;;;
2089025;List 3;25;;;;;;
2101900;List 3;25;;;;;;
3011100;List 3;25;;;;;;
3011900;List 3;25;;;;;;
3019100;List 3;25;;;;;;
3019200;List 3;25;;;;;;
3019302;List 3;25;;;;;;
3019401;List 3;25;;;;;;
3019500;List 3;25;;;;;;
3019903;List 3;25;;;;;;
3021100;List 3;25;;;;;;
3021300;List 3;25;;;;;;
3021400;List 3;25;;;;;;
3021900;List 3;25;;;;;;
3022100;List 3;25;;;;;;
3022200;List 3;25;;;;;;
3022300;List 3;25;;;;;;
3022400;List 3;25;;;;;;
3022901;List 3;25;;;;;;
3023100;List 3;25;;;;;;
3023200;List 3;25;;;;;;
3023300;List 3;25;;;;;;
3023400;List 3;25;;;;;;
3023501;List 3;25;;;;;;
3023600;List 3;25;;;;;;
3023902;List 3;25;;;;;;
3024100;List 3;25;;;;;;
3024200;List 3;25;;;;;;
3024300;List 3;25;;;;;;
3024400;List 3;25;;;;;;
3024511;List 3;25;;;;;;
3024550;List 3;25;;;;;;
3024611;List 3;25;;;;;;
3024650;List 3;25;;;;;;
3024700;List 3;25;;;;;;
3024900;List 3;25;;;;;;
3025100;List 3;25;;;;;;
3025200;List 3;25;;;;;;
3025300;List 3;25;;;;;;
3025411;List 3;25;;;;;;
3025450;List 3;25;;;;;;
3025511;List 3;25;;;;;;
3025550;List 3;25;;;;;;
3025611;List 3;25;;;;;;
3025650;List 3;25;;;;;;
3025911;List 3;25;;;;;;
3025950;List 3;25;;;;;;
3027111;List 3;25;;;;;;
3027150;List 3;25;;;;;;
3027211;List 3;25;;;;;;
3027250;List 3;25;;;;;;
3027311;List 3;25;;;;;;
3027350;List 3;25;;;;;;
3027400;List 3;25;;;;;;
3027911;List 3;25;;;;;;
3027950;List 3;25;;;;;;
3028100;List 3;25;;;;;;
3028200;List 3;25;;;;;;
3028300;List 3;25;;;;;;
3028411;List 3;25;;;;;;
3028450;List 3;25;;;;;;
3028511;List 3;25;;;;;;
3028550;List 3;25;;;;;;
3028911;List 3;25;;;;;;
3028950;List 3;25;;;;;;
3029120;List 3;25;;;;;;
3029140;List 3;25;;;;;;
3029200;List 3;25;;;;;;
3029900;List 3;25;;;;;;
3031100;List 3;25;;;;;;
3031200;List 3;25;;;;;;
3031300;List 3;25;;;;;;
3031400;List 3;25;;;;;;
3031901;List 3;25;;;;;;
3032300;List 3;25;;;;;;
3032400;List 3;25;;;;;;
3032501;List 3;25;;;;;;
3032600;List 3;25;;;;;;
3032901;List 3;25;;;;;;
3033100;List 3;25;;;;;;
3033200;List 3;25;;;;;;
3033300;List 3;25;;;;;;
3033400;List 3;25;;;;;;
3033901;List 3;25;;;;;;
3034100;List 3;25;;;;;;
3034200;List 3;25;;;;;;
3034300;List 3;25;;;;;;
3034400;List 3;25;;;;;;
3034501;List 3;25;;;;;;
3034600;List 3;25;;;;;;
3034902;List 3;25;;;;;;
3035100;List 3;25;;;;;;
3035300;List 3;25;;;;;;
3035400;List 3;25;;;;;;
3035500;List 3;25;;;;;;
3035600;List 3;25;;;;;;
3035700;List 3;25;;;;;;
3035900;List 3;25;;;;;;
3036300;List 3;25;;;;;;
3036400;List 3;25;;;;;;
3036500;List 3;25;;;;;;
3036600;List 3;25;;;;;;
3036700;List 3;25;;;;;;
3036800;List 3;25;;;;;;
3038100;List 3;25;;;;;;
3038200;List 3;25;;;;;;
3038300;List 3;25;;;;;;
3038400;List 3;25;;;;;;
3038900;List 3;25;;;;;;
3039120;List 3;25;;;;;;
3039140;List 3;25;;;;;;
3039200;List 3;25;;;;;;
3039900;List 3;25;;;;;;
3043100;List 3;25;;;;;;
3043200;List 3;25;;;;;;
3043300;List 3;25;;;;;;
3043900;List 3;25;;;;;;
3044100;List 3;25;;;;;;
3044200;List 3;25;;;;;;
3044300;List 3;25;;;;;;
3044400;List 3;25;;;;;;
3044500;List 3;25;;;;;;
3044600;List 3;25;;;;;;
3044700;List 3;25;;;;;;
3044800;List 3;25;;;;;;
3044901;List 3;25;;;;;;
3045101;List 3;25;;;;;;
3045200;List 3;25;;;;;;
3045300;List 3;25;;;;;;
3045400;List 3;25;;;;;;
3045500;List 3;25;;;;;;
3045600;List 3;25;;;;;;
3045700;List 3;25;;;;;;
3045900;List 3;25;;;;;;
3046100;List 3;25;;;;;;
3046200;List 3;25;;;;;;
3046300;List 3;25;;;;;;
3046900;List 3;25;;;;;;
3047250;List 3;25;;;;;;
3047310;List 3;25;;;;;;
3047350;List 3;25;;;;;;
3047410;List 3;25;;;;;;
3047450;List 3;25;;;;;;
3047910;List 3;25;;;;;;
3047950;List 3;25;;;;;;
3048210;List 3;25;;;;;;
3048250;List 3;25;;;;;;
3048310;List 3;25;;;;;;
3048350;List 3;25;;;;;;
3048400;List 3;25;;;;;;
3048500;List 3;25;;;;;;
3048600;List 3;25;;;;;;
3048700;List 3;25;;;;;;
3048800;List 3;25;;;;;;
3048910;List 3;25;;;;;;
3048950;List 3;25;;;;;;
3049110;List 3;25;;;;;;
3049190;List 3;25;;;;;;
3049210;List 3;25;;;;;;
3049290;List 3;25;;;;;;
3049310;List 3;25;;;;;;
3049390;List 3;25;;;;;;
3049490;List 3;25;;;;;;
3049510;List 3;25;;;;;;
3049600;List 3;25;;;;;;
3049700;List 3;25;;;;;;
3049911;List 3;25;;;;;;
3049991;List 3;25;;;;;;
3052020;List 3;25;;;;;;
3052040;List 3;25;;;;;;
3053101;List 3;25;;;;;;
3053200;List 3;25;;;;;;
3053920;List 3;25;;;;;;
3053940;List 3;25;;;;;;
3053961;List 3;25;;;;;;
3054100;List 3;25;;;;;;
3054200;List 3;25;;;;;;
3054300;List 3;25;;;;;;
3054401;List 3;25;;;;;;
3054920;List 3;25;;;;;;
3054940;List 3;25;;;;;;
3055100;List 3;25;;;;;;
3055200;List 3;25;;;;;;
3055300;List 3;25;;;;;;
3055400;List 3;25;;;;;;
3055900;List 3;25;;;;;;
3056120;List 3;25;;;;;;
3056140;List 3;25;;;;;;
3056200;List 3;25;;;;;;
3056320;List 3;25;;;;;;
3056340;List 3;25;;;;;;
3056360;List 3;25;;;;;;
3056410;List 3;25;;;;;;
3056450;List 3;25;;;;;;
3056910;List 3;25;;;;;;
3056920;List 3;25;;;;;;
3056930;List 3;25;;;;;;
3056940;List 3;25;;;;;;
3056950;List 3;25;;;;;;
3056960;List 3;25;;;;;;
3057100;List 3;25;;;;;;
3057200;List 3;25;;;;;;
3057900;List 3;25;;;;;;
3061100;List 3;25;;;;;;
3061200;List 3;25;;;;;;
3061420;List 3;25;;;;;;
3061440;List 3;25;;;;;;
3061500;List 3;25;;;;;;
3061600;List 3;25;;;;;;
3061700;List 3;25;;;;;;
3061901;List 3;25;;;;;;
3063100;List 3;25;;;;;;
3063200;List 3;25;;;;;;
3063320;List 3;25;;;;;;
3063340;List 3;25;;;;;;
3063400;List 3;25;;;;;;
3063500;List 3;25;;;;;;
3063600;List 3;25;;;;;;
3063901;List 3;25;;;;;;
3069100;List 3;25;;;;;;
3069200;List 3;25;;;;;;
3069320;List 3;25;;;;;;
3069340;List 3;25;;;;;;
3069400;List 3;25;;;;;;
3069500;List 3;25;;;;;;
3069901;List 3;25;;;;;;
3071100;List 3;25;;;;;;
3071200;List 3;25;;;;;;
3071901;List 3;25;;;;;;
3072100;List 3;25;;;;;;
3072200;List 3;25;;;;;;
3072901;List 3;25;;;;;;
3073100;List 3;25;;;;;;
3073200;List 3;25;;;;;;
3073901;List 3;25;;;;;;
3074200;List 3;25;;;;;;
3074300;List 3;25;;;;;;
3074901;List 3;25;;;;;;
3075100;List 3;25;;;;;;
3075200;List 3;25;;;;;;
3075901;List 3;25;;;;;;
3076000;List 3;25;;;;;;
3077100;List 3;25;;;;;;
3077200;List 3;25;;;;;;
3077901;List 3;25;;;;;;
3078100;List 3;25;;;;;;
3078200;List 3;25;;;;;;
3078300;List 3;25;;;;;;
3078400;List 3;25;;;;;;
3078700;List 3;25;;;;;;
3078800;List 3;25;;;;;;
3079103;List 3;25;;;;;;
3079201;List 3;25;;;;;;
3079903;List 3;25;;;;;;
3081100;List 3;25;;;;;;
3081200;List 3;25;;;;;;
3081901;List 3;25;;;;;;
3082100;List 3;25;;;;;;
3082200;List 3;25;;;;;;
3082901;List 3;25;;;;;;
3083000;List 3;25;;;;;;
3089001;List 3;25;;;;;;
3091005;List 3;25;;;;;;
3091090;List 3;25;;;;;;
3099010;List 3;25;;;;;;
3099020;List 3;25;;;;;;
3099030;List 3;25;;;;;;
3099040;List 3;25;;;;;;
3099050;List 3;25;;;;;;
3099060;List 3;25;;;;;;
3099090;List 3;25;;;;;;
4041005;List 3;25;;;;;;
4041008;List 3;25;;;;;;
4041011;List 3;25;;;;;;
4041015;List 3;25;;;;;;
4041020;List 3;25;;;;;;
4041048;List 3;25;;;;;;
4041050;List 3;25;;;;;;
4041090;List 3;25;;;;;;
4051005;List 3;25;;;;;;
4051010;List 3;25;;;;;;
4051020;List 3;25;;;;;;
4071900;List 3;25;;;;;;
4072100;List 3;25;;;;;;
4072900;List 3;25;;;;;;
4079000;List 3;25;;;;;;
4081100;List 3;25;;;;;;
4081900;List 3;25;;;;;;
4089900;List 3;25;;;;;;
4090000;List 3;25;;;;;;
4101000;List 3;25;;;;;;
4109000;List 3;25;;;;;;
5059020;List 3;25;;;;;;
5059060;List 3;25;;;;;;
5061000;List 3;25;;;;;;
5069000;List 3;25;;;;;;
5079000;List 3;25;;;;;;
5080000;List 3;25;;;;;;
5100040;List 3;25;;;;;;
5111000;List 3;25;;;;;;
5119100;List 3;25;;;;;;
5119920;List 3;25;;;;;;
5119930;List 3;25;;;;;;
5119933;List 3;25;;;;;;
5119936;List 3;25;;;;;;
5119940;List 3;25;;;;;;
7031020;List 3;25;;;;;;
7031030;List 3;25;;;;;;
7031040;List 3;25;;;;;;
7032000;List 3;25;;;;;;
7039000;List 3;25;;;;;;
7041020;List 3;25;;;;;;
7041040;List 3;25;;;;;;
7041060;List 3;25;;;;;;
7049020;List 3;25;;;;;;
7049040;List 3;25;;;;;;
7061005;List 3;25;;;;;;
7061010;List 3;25;;;;;;
7061020;List 3;25;;;;;;
7061040;List 3;25;;;;;;
7069020;List 3;25;;;;;;
7069030;List 3;25;;;;;;
7069040;List 3;25;;;;;;
7070050;List 3;25;;;;;;
7081020;List 3;25;;;;;;
7081040;List 3;25;;;;;;
7082020;List 3;25;;;;;;
7082090;List 3;25;;;;;;
7089015;List 3;25;;;;;;
7089040;List 3;25;;;;;;
7094020;List 3;25;;;;;;
7094040;List 3;25;;;;;;
7094060;List 3;25;;;;;;
7095101;List 3;25;;;;;;
7095205;List 3;25;;;;;;
7095300;List 3;25;;;;;;
7095400;List 3;25;;;;;;
7095500;List 3;25;;;;;;
7095600;List 3;25;;;;;;
7095911;List 3;25;;;;;;
7095991;List 3;25;;;;;;
7096020;List 3;25;;;;;;
7096040;List 3;25;;;;;;
7099320;List 3;25;;;;;;
7099905;List 3;25;;;;;;
7099910;List 3;25;;;;;;
7099914;List 3;25;;;;;;
7099930;List 3;25;;;;;;
7099945;List 3;25;;;;;;
7099990;List 3;25;;;;;;
7101000;List 3;25;;;;;;
7102120;List 3;25;;;;;;
7102140;List 3;25;;;;;;
7102210;List 3;25;;;;;;
7102215;List 3;25;;;;;;
7102220;List 3;25;;;;;;
7102225;List 3;25;;;;;;
7102237;List 3;25;;;;;;
7102240;List 3;25;;;;;;
7102905;List 3;25;;;;;;
7102925;List 3;25;;;;;;
7102930;List 3;25;;;;;;
7102940;List 3;25;;;;;;
7103000;List 3;25;;;;;;
7104000;List 3;25;;;;;;
7108015;List 3;25;;;;;;
7108020;List 3;25;;;;;;
7108040;List 3;25;;;;;;
7108045;List 3;25;;;;;;
7108050;List 3;25;;;;;;
7108065;List 3;25;;;;;;
7108070;List 3;25;;;;;;
7108093;List 3;25;;;;;;
7108097;List 3;25;;;;;;
7109011;List 3;25;;;;;;
7109091;List 3;25;;;;;;
7114000;List 3;25;;;;;;
7115100;List 3;25;;;;;;
7115910;List 3;25;;;;;;
7119020;List 3;25;;;;;;
7119050;List 3;25;;;;;;
7119065;List 3;25;;;;;;
7122020;List 3;25;;;;;;
7122040;List 3;25;;;;;;
7123110;List 3;25;;;;;;
7123120;List 3;25;;;;;;
7123200;List 3;25;;;;;;
7123300;List 3;25;;;;;;
7123410;List 3;25;;;;;;
7123420;List 3;25;;;;;;
7123911;List 3;25;;;;;;
7123921;List 3;25;;;;;;
7123940;List 3;25;;;;;;
7129010;List 3;25;;;;;;
7129015;List 3;25;;;;;;
7129020;List 3;25;;;;;;
7129030;List 3;25;;;;;;
7129040;List 3;25;;;;;;
7129060;List 3;25;;;;;;
7129065;List 3;25;;;;;;
7129070;List 3;25;;;;;;
7129074;List 3;25;;;;;;
7129078;List 3;25;;;;;;
7129085;List 3;25;;;;;;
7131010;List 3;25;;;;;;
7131020;List 3;25;;;;;;
7131040;List 3;25;;;;;;
7132010;List 3;25;;;;;;
7132020;List 3;25;;;;;;
7133110;List 3;25;;;;;;
7133120;List 3;25;;;;;;
7133140;List 3;25;;;;;;
7133210;List 3;25;;;;;;
7133220;List 3;25;;;;;;
7133310;List 3;25;;;;;;
7133320;List 3;25;;;;;;
7133340;List 3;25;;;;;;
7133420;List 3;25;;;;;;
7133440;List 3;25;;;;;;
7133500;List 3;25;;;;;;
7133911;List 3;25;;;;;;
7133921;List 3;25;;;;;;
7133941;List 3;25;;;;;;
7134010;List 3;25;;;;;;
7134020;List 3;25;;;;;;
7135010;List 3;25;;;;;;
7135020;List 3;25;;;;;;
7136060;List 3;25;;;;;;
7136080;List 3;25;;;;;;
7139011;List 3;25;;;;;;
7139050;List 3;25;;;;;;
7139061;List 3;25;;;;;;
7139081;List 3;25;;;;;;
7141020;List 3;25;;;;;;
7142010;List 3;25;;;;;;
7142020;List 3;25;;;;;;
7143010;List 3;25;;;;;;
7143020;List 3;25;;;;;;
7143060;List 3;25;;;;;;
7144010;List 3;25;;;;;;
7144020;List 3;25;;;;;;
7144050;List 3;25;;;;;;
7144060;List 3;25;;;;;;
7145010;List 3;25;;;;;;
7145020;List 3;25;;;;;;
7145050;List 3;25;;;;;;
7145060;List 3;25;;;;;;
7149005;List 3;25;;;;;;
7149039;List 3;25;;;;;;
7149041;List 3;25;;;;;;
7149042;List 3;25;;;;;;
7149044;List 3;25;;;;;;
7149046;List 3;25;;;;;;
7149048;List 3;25;;;;;;
7149051;List 3;25;;;;;;
7149061;List 3;25;;;;;;
8011100;List 3;25;;;;;;
8011901;List 3;25;;;;;;
8013100;List 3;25;;;;;;
8013200;List 3;25;;;;;;
8021100;List 3;25;;;;;;
8021200;List 3;25;;;;;;
8022200;List 3;25;;;;;;
8023100;List 3;25;;;;;;
8023200;List 3;25;;;;;;
8024100;List 3;25;;;;;;
8024200;List 3;25;;;;;;
8025100;List 3;25;;;;;;
8025200;List 3;25;;;;;;
8026200;List 3;25;;;;;;
8028020;List 3;25;;;;;;
8029910;List 3;25;;;;;;
8029915;List 3;25;;;;;;
8031020;List 3;25;;;;;;
8039000;List 3;25;;;;;;
8041020;List 3;25;;;;;;
8041040;List 3;25;;;;;;
8041060;List 3;25;;;;;;
8041080;List 3;25;;;;;;
8042040;List 3;25;;;;;;
8042060;List 3;25;;;;;;
8042080;List 3;25;;;;;;
8043020;List 3;25;;;;;;
8043040;List 3;25;;;;;;
8043060;List 3;25;;;;;;
8045040;List 3;25;;;;;;
8045060;List 3;25;;;;;;
8045080;List 3;25;;;;;;
8051000;List 3;25;;;;;;
8052100;List 3;25;;;;;;
8052200;List 3;25;;;;;;
8052900;List 3;25;;;;;;
8062010;List 3;25;;;;;;
8062020;List 3;25;;;;;;
8062090;List 3;25;;;;;;
8081000;List 3;25;;;;;;
8083020;List 3;25;;;;;;
8083040;List 3;25;;;;;;
8084020;List 3;25;;;;;;
8084040;List 3;25;;;;;;
8092900;List 3;25;;;;;;
8093020;List 3;25;;;;;;
8093040;List 3;25;;;;;;
8101020;List 3;25;;;;;;
8101040;List 3;25;;;;;;
8102010;List 3;25;;;;;;
8103000;List 3;25;;;;;;
8104000;List 3;25;;;;;;
8107000;List 3;25;;;;;;
8109027;List 3;25;;;;;;
8109046;List 3;25;;;;;;
8111000;List 3;25;;;;;;
8112020;List 3;25;;;;;;
8112040;List 3;25;;;;;;
8119010;List 3;25;;;;;;
8119020;List 3;25;;;;;;
8119022;List 3;25;;;;;;
8119025;List 3;25;;;;;;
8119030;List 3;25;;;;;;
8119035;List 3;25;;;;;;
8119040;List 3;25;;;;;;
8119050;List 3;25;;;;;;
8119052;List 3;25;;;;;;
8119055;List 3;25;;;;;;
8119080;List 3;25;;;;;;
8129010;List 3;25;;;;;;
8129020;List 3;25;;;;;;
8129030;List 3;25;;;;;;
8129040;List 3;25;;;;;;
8129050;List 3;25;;;;;;
8129090;List 3;25;;;;;;
8131000;List 3;25;;;;;;
8132010;List 3;25;;;;;;
8132020;List 3;25;;;;;;
8133000;List 3;25;;;;;;
8134010;List 3;25;;;;;;
8134015;List 3;25;;;;;;
8134020;List 3;25;;;;;;
8134030;List 3;25;;;;;;
8134040;List 3;25;;;;;;
8134080;List 3;25;;;;;;
8134090;List 3;25;;;;;;
8135000;List 3;25;;;;;;
8140010;List 3;25;;;;;;
8140040;List 3;25;;;;;;
8140080;List 3;25;;;;;;
10011100;List 3;25;;;;;;
10019900;List 3;25;;;;;;
10031000;List 3;25;;;;;;
10039020;List 3;25;;;;;;
10039040;List 3;25;;;;;;
10041000;List 3;25;;;;;;
10049000;List 3;25;;;;;;
10059020;List 3;25;;;;;;
10059040;List 3;25;;;;;;
10062020;List 3;25;;;;;;
10062040;List 3;25;;;;;;
10063010;List 3;25;;;;;;
10063090;List 3;25;;;;;;
10064000;List 3;25;;;;;;
10071000;List 3;25;;;;;;
10079000;List 3;25;;;;;;
10081000;List 3;25;;;;;;
10082100;List 3;25;;;;;;
10082900;List 3;25;;;;;;
10083000;List 3;25;;;;;;
10085000;List 3;25;;;;;;
10089001;List 3;25;;;;;;
11010000;List 3;25;;;;;;
11022000;List 3;25;;;;;;
11029020;List 3;25;;;;;;
11029025;List 3;25;;;;;;
11029027;List 3;25;;;;;;
11029030;List 3;25;;;;;;
11029060;List 3;25;;;;;;
11031100;List 3;25;;;;;;
11031300;List 3;25;;;;;;
11031912;List 3;25;;;;;;
11031914;List 3;25;;;;;;
11031990;List 3;25;;;;;;
11032000;List 3;25;;;;;;
11041200;List 3;25;;;;;;
11041910;List 3;25;;;;;;
