data_type;exporter;iso2;un_code;hs_8digit;hs_8digit_name;us_imports
2025 New Combination;Argentina;AR;32;03031901;;0
2025 New Combination;Argentina;AR;32;17023040;;0
2025 New Combination;Argentina;AR;32;67030030;;0
2025 New Combination;Argentina;AR;32;95069100;;0
2025 New Combination;Argentina;AR;32;84199050;;0
2025 New Combination;Argentina;AR;32;73218250;;0
2025 New Combination;Argentina;AR;32;41044140;;0
2025 New Combination;Argentina;AR;32;90213100;;0
2025 New Combination;Argentina;AR;32;29052990;;0
2025 New Combination;Argentina;AR;32;90275010;;0
2025 New Combination;Argentina;AR;32;90273080;;0
2025 New Combination;Argentina;AR;32;84431300;;0
2025 New Combination;Argentina;AR;32;84819030;;0
2025 New Combination;Argentina;AR;32;27111400;;0
2025 New Combination;Argentina;AR;32;27101945;;0
2025 New Combination;Argentina;AR;32;39269056;;0
2025 New Combination;Argentina;AR;32;42023910;;0
2025 New Combination;Argentina;AR;32;97019200;;0
2025 New Combination;Argentina;AR;32;55012000;;0
2025 New Combination;Argentina;AR;32;82055910;;0
2025 New Combination;Argentina;AR;32;94052940;;0
2025 New Combination;Argentina;AR;32;67041900;;0
2025 New Combination;Argentina;AR;32;84339010;;0
2025 New Combination;Argentina;AR;32;87089948;;0
2025 New Combination;Argentina;AR;32;11022000;;0
2025 New Combination;Argentina;AR;32;71159005;;0
2025 New Combination;Argentina;AR;32;84571000;;0
2025 New Combination;Argentina;AR;32;85249900;;0
2025 New Combination;Argentina;AR;32;63039210;;0
2025 New Combination;Argentina;AR;32;42029293;;0
2025 New Combination;Argentina;AR;32;62113250;;0
2025 New Combination;Argentina;AR;32;62024010;;0
2025 New Combination;Argentina;AR;32;48101319;;0
2025 New Combination;Argentina;AR;32;63061200;;0
2025 New Combination;Argentina;AR;32;04069095;;0
2025 New Combination;Argentina;AR;32;84244900;;0
2025 New Combination;Argentina;AR;32;20098965;;0
2025 New Combination;Argentina;AR;32;90271020;;0
2025 New Combination;Argentina;AR;32;44123940;;0
2025 New Combination;Argentina;AR;32;52091900;;0
2025 New Combination;Argentina;AR;32;57011016;;0
2025 New Combination;Argentina;AR;32;16051020;;0
2025 New Combination;Argentina;AR;32;90261040;;0
2025 New Combination;Argentina;AR;32;42029297;;0
2025 New Combination;Argentina;AR;32;15180040;;0
2025 New Combination;Argentina;AR;32;85052000;;0
2025 New Combination;Argentina;AR;32;73121010;;0
2025 New Combination;Argentina;AR;32;84073290;;0
2025 New Combination;Argentina;AR;32;42022289;;0
2025 New Combination;Argentina;AR;32;63014000;;0
2025 New Combination;Argentina;AR;32;51071060;;0
2025 New Combination;Argentina;AR;32;84832080;;0
2025 New Combination;Argentina;AR;32;85013160;;0
2025 New Combination;Argentina;AR;32;42021289;;0
2025 New Combination;Argentina;AR;32;82100000;;0
2025 New Combination;Argentina;AR;32;41079260;;0
2025 New Combination;Argentina;AR;32;84717030;;0
2025 New Combination;Argentina;AR;32;62044950;;0
2025 New Combination;Argentina;AR;32;69072290;;0
2025 New Combination;Argentina;AR;32;16052110;;0
2025 New Combination;Argentina;AR;32;20081161;;0
2025 New Combination;Argentina;AR;32;63039220;;0
2025 New Combination;Argentina;AR;32;66020000;;0
2025 New Combination;Argentina;AR;32;27109921;;0
2025 New Combination;Argentina;AR;32;63025300;;0
2025 New Combination;Argentina;AR;32;54041980;;0
2025 New Combination;Argentina;AR;32;39169030;;0
2025 New Combination;Argentina;AR;32;68151900;;0
2025 New Combination;Argentina;AR;32;85446020;;0
2025 New Combination;Argentina;AR;32;73219060;;0
2025 New Combination;Argentina;AR;32;29337930;;0
2025 New Combination;Argentina;AR;32;97012900;;0
2025 New Combination;Argentina;AR;32;95065980;;0
2025 New Combination;Argentina;AR;32;29335953;;0
2025 New Combination;Argentina;AR;32;40103590;;0
2025 New Combination;Argentina;AR;32;90329021;;0
2025 New Combination;Argentina;AR;32;84201010;;0
2025 New Combination;Argentina;AR;32;27071000;;0
2025 New Combination;Argentina;AR;32;40082100;;0
2025 New Combination;Argentina;AR;32;62023080;;0
2025 New Combination;Argentina;AR;32;03061420;;0
2025 New Combination;Argentina;AR;32;41071270;;0
2025 New Combination;Argentina;AR;32;82055920;;0
2025 New Combination;Argentina;AR;32;25309010;;0
2025 New Combination;Argentina;AR;32;84314910;;0
2025 New Combination;Argentina;AR;32;34024290;;0
2025 New Combination;Argentina;AR;32;40103690;;0
2025 New Combination;Argentina;AR;32;96190078;;0
2025 New Combination;Argentina;AR;32;51121920;;0
2025 New Combination;Argentina;AR;32;21033040;;0
2025 New Combination;Argentina;AR;32;29171410;;0
2025 New Combination;Argentina;AR;32;09011200;;0
2025 New Combination;Argentina;AR;32;61169208;;0
2025 New Combination;Argentina;AR;32;87085093;;0
2025 New Combination;Argentina;AR;32;49090040;;0
2025 New Combination;Argentina;AR;32;90303338;;0
2025 New Combination;Argentina;AR;32;41071920;;0
2025 New Combination;Argentina;AR;32;12092300;;0
2025 New Combination;Argentina;AR;32;98010020;;0
2025 New Combination;Argentina;AR;32;85366940;;0
2025 New Combination;Argentina;AR;32;64031970;;0
2025 New Combination;Argentina;AR;32;69074030;;0
2025 New Combination;Argentina;AR;32;84862000;;0
2025 New Combination;Argentina;AR;32;73045920;;0
2025 New Combination;Argentina;AR;32;73049010;;0
2025 New Combination;Argentina;AR;32;85352900;;0
2025 New Combination;Argentina;AR;32;90304000;;0
2025 New Combination;Argentina;AR;32;85189020;;0
2025 New Combination;Argentina;AR;32;44072902;;0
2025 New Combination;Argentina;AR;32;84748000;;0
2025 New Combination;Argentina;AR;32;39269035;;0
2025 New Combination;Argentina;AR;32;85159020;;0
2025 New Combination;Argentina;AR;32;82055955;;0
2025 New Combination;Argentina;AR;32;59119000;;0
2025 New Combination;Argentina;AR;32;84328000;;0
2025 New Combination;Argentina;AR;32;87089916;;0
2025 New Combination;Argentina;AR;32;16055620;;0
2025 New Combination;Argentina;AR;32;85149080;;0
2025 New Combination;Argentina;AR;32;82041100;;0
2025 New Combination;Argentina;AR;32;40101290;;0
2025 New Combination;Argentina;AR;32;95069920;;0
2025 New Combination;Argentina;AR;32;65050090;;0
2025 New Combination;Argentina;AR;32;85059070;;0
2025 New Combination;Argentina;AR;32;29121920;;0
2025 New Combination;Argentina;AR;32;61052020;;0
2025 New Combination;Argentina;AR;32;75089050;;0
2025 New Combination;Argentina;AR;32;40113000;;0
2025 New Combination;Argentina;AR;32;85030065;;0
2025 New Combination;Argentina;AR;32;92099918;;0
2025 New Combination;Argentina;AR;32;30059050;;0
2025 New Combination;Argentina;AR;32;84279000;;0
2025 New Combination;Argentina;AR;32;33073050;;0
2025 New Combination;Argentina;AR;32;32149050;;0
2025 New Combination;Argentina;AR;32;84799041;;0
2025 New Combination;Argentina;AR;32;90213900;;0
2025 New Combination;Argentina;AR;32;84717040;;0
2025 New Combination;Argentina;AR;32;60069090;;0
2025 New Combination;Argentina;AR;32;90319059;;0
2025 New Combination;Argentina;AR;32;85471080;;0
2025 New Combination;Argentina;AR;32;71142000;;0
2025 New Combination;Argentina;AR;32;84314100;;0
2025 New Combination;Argentina;AR;32;69051000;;0
2025 New Combination;Argentina;AR;32;59019040;;0
2025 New Combination;Argentina;AR;32;84193310;;0
2025 New Combination;Argentina;AR;32;64031940;;0
2025 New Combination;Argentina;AR;32;62046903;;0
2025 New Combination;Argentina;AR;32;41079270;;0
2025 New Combination;Argentina;AR;32;61083200;;0
2025 New Combination;Argentina;AR;32;62029069;;0
2025 New Combination;Argentina;AR;32;20059985;;0
2025 New Combination;Argentina;AR;32;34031950;;0
2025 New Combination;Argentina;AR;32;33043000;;0
2025 New Combination;Argentina;AR;32;73239970;;0
2025 New Combination;Argentina;AR;32;28252000;;0
2025 New Combination;Argentina;AR;32;43023000;;0
2025 New Combination;Argentina;AR;32;62044230;;0
2025 New Combination;Argentina;AR;32;39172300;;0
2025 New Combination;Argentina;AR;32;90148020;;0
2025 New Combination;Argentina;AR;32;73090000;;0
2025 New Combination;Argentina;AR;32;62046922;;0
2025 New Combination;Argentina;AR;32;84779086;;0
2025 New Combination;Argentina;AR;32;82119300;;0
2025 New Combination;Argentina;AR;32;44189200;;0
2025 New Combination;Argentina;AR;32;29021900;;0
2025 New Combination;Argentina;AR;32;96161000;;0
2025 New Combination;Argentina;AR;32;84834070;;0
2025 New Combination;Argentina;AR;32;42021260;;0
2025 New Combination;Argentina;AR;32;18063290;;0
2025 New Combination;Argentina;AR;32;62045930;;0
2025 New Combination;Argentina;AR;32;42022950;;0
2025 New Combination;Argentina;AR;32;57025040;;0
2025 New Combination;Argentina;AR;32;68029200;;0
2025 New Combination;Argentina;AR;32;90118000;;0
2025 New Combination;Argentina;AR;32;73042950;;0
2025 New Combination;Argentina;AR;32;62043220;;0
2025 New Combination;Argentina;AR;32;62046905;;0
2025 New Combination;Argentina;AR;32;85076000;;0
2025 New Combination;Argentina;AR;32;62043980;;0
2025 New Combination;Argentina;AR;32;61061000;;0
2025 New Combination;Argentina;AR;32;84729090;;0
2025 New Combination;Argentina;AR;32;85171800;;0
2025 New Combination;Argentina;AR;32;65061030;;0
2025 New Combination;Argentina;AR;32;03049210;;0
2025 New Combination;Argentina;AR;32;04041005;;0
2025 New Combination;Argentina;AR;32;85013140;;0
2025 New Combination;Argentina;AR;32;27101930;;0
2025 New Combination;Argentina;AR;32;27101916;;0
2025 New Combination;Argentina;AR;32;90328920;;0
2025 New Combination;Argentina;AR;32;62129000;;0
2025 New Combination;Argentina;AR;32;85299089;;0
2025 New Combination;Argentina;AR;32;90111040;;0
2025 New Combination;Argentina;AR;32;42032160;;0
2025 New Combination;Argentina;AR;32;94055030;;0
2025 New Combination;Argentina;AR;32;41071170;;0
2025 New Combination;Argentina;AR;32;16051040;;0
2025 New Combination;Argentina;AR;32;40101255;;0
2025 New Combination;Argentina;AR;32;65050025;;0
2025 New Combination;Argentina;AR;32;84229002;;0
2025 New Combination;Argentina;AR;32;29161930;;0
2025 New Combination;Argentina;AR;32;32021050;;0
2025 New Combination;Argentina;AR;32;29091914;;0
2025 New Combination;Argentina;AR;32;85149040;;0
2025 New Combination;Argentina;AR;32;90158080;;0
2025 New Combination;Argentina;AR;32;69072140;;0
2025 New Combination;Argentina;AR;32;39203000;;0
2025 New Combination;Argentina;AR;32;21022060;;0
2025 New Combination;Argentina;AR;32;76169910;;0
2025 New Combination;Argentina;AR;32;87089410;;0
2025 New Combination;Argentina;AR;32;73061910;;0
2025 New Combination;Argentina;AR;32;94036040;;0
2025 New Combination;Argentina;AR;32;70181050;;0
2025 New Combination;Argentina;AR;32;58101000;;0
2025 New Combination;Argentina;AR;32;07119050;;0
2025 New Combination;Argentina;AR;32;39251000;;0
2025 New Combination;Argentina;AR;32;59100010;;0
2025 New Combination;Argentina;AR;32;39074000;;0
2025 New Combination;Argentina;AR;32;68043000;;0
2025 New Combination;Argentina;AR;32;76090000;;0
2025 New Combination;Argentina;AR;32;84798100;;0
2025 New Combination;Argentina;AR;32;07099320;;0
2025 New Combination;Argentina;AR;32;12092240;;0
2025 New Combination;Argentina;AR;32;94054260;;0
2025 New Combination;Argentina;AR;32;42021229;;0
2025 New Combination;Argentina;AR;32;73081000;;0
2025 New Combination;Argentina;AR;32;38089150;;0
2025 New Combination;Argentina;AR;32;20057023;;0
2025 New Combination;Argentina;AR;32;62014075;;0
2025 New Combination;Argentina;AR;32;87032301;;0
2025 New Combination;Argentina;AR;32;69041000;;0
2025 New Combination;Argentina;AR;32;52054200;;0
2025 New Combination;Argentina;AR;32;90262040;;0
2025 New Combination;Argentina;AR;32;93059950;;0
2025 New Combination;Argentina;AR;32;63079085;;0
2025 New Combination;Argentina;AR;32;94044090;;0
2025 New Combination;Argentina;AR;32;93040060;;0
2025 New Combination;Argentina;AR;32;58050040;;0
2025 New Combination;Argentina;AR;32;39269030;;0
2025 New Combination;Argentina;AR;32;32030010;;0
2025 New Combination;Argentina;AR;32;17049010;;0
2025 New Combination;Argentina;AR;32;44071900;;0
2025 New Combination;Argentina;AR;32;41120030;;0
2025 New Combination;Argentina;AR;32;41079980;;0
2025 New Combination;Argentina;AR;32;85161000;;0
2025 New Combination;Argentina;AR;32;41079170;;0
2025 New Combination;Argentina;AR;32;73102900;;0
2025 New Combination;Argentina;AR;32;42029204;;0
2025 New Combination;Argentina;AR;32;73239150;;0
2025 New Combination;Argentina;AR;32;61101900;;0
2025 New Combination;Argentina;AR;32;12122100;;0
2025 New Combination;Argentina;AR;32;41041110;;0
2025 New Combination;Argentina;AR;32;90183900;;0
2025 New Combination;Argentina;AR;32;97012200;;0
2025 New Combination;Argentina;AR;32;84659100;;0
2025 New Combination;Argentina;AR;32;91040040;;0
2025 New Combination;Argentina;AR;32;48239086;;0
2025 New Combination;Argentina;AR;32;62034305;;0
2025 New Combination;Argentina;AR;32;40169100;;0
2025 New Combination;Argentina;AR;32;40151951;;0
2025 New Combination;Argentina;AR;32;84185000;;0
2025 New Combination;Argentina;AR;32;94014100;;0
2025 New Combination;Argentina;AR;32;44219960;;0
2025 New Combination;Argentina;AR;32;85049041;;0
2025 New Combination;Argentina;AR;32;85045080;;0
2025 New Combination;Argentina;AR;32;83016000;;0
2025 New Combination;Argentina;AR;32;89032100;;0
2025 New Combination;Argentina;AR;32;20057093;;0
2025 New Combination;Argentina;AR;32;38069000;;0
2025 New Combination;Argentina;AR;32;29159010;;0
2025 New Combination;Argentina;AR;32;84368000;;0
2025 New Combination;Argentina;AR;32;64041990;;0
2025 New Combination;Argentina;AR;32;90314940;;0
2025 New Combination;Argentina;AR;32;61033320;;0
2025 New Combination;Argentina;AR;32;61043920;;0
2025 New Combination;Argentina;AR;32;95069905;;0
2025 New Combination;Argentina;AR;32;22060090;;0
2025 New Combination;Argentina;AR;32;84253901;;0
2025 New Combination;Argentina;AR;32;61112010;;0
2025 New Combination;Argentina;AR;32;41071280;;0
2025 New Combination;Argentina;AR;32;22086020;;0
2025 New Combination;Argentina;AR;32;61112030;;0
2025 New Combination;Argentina;AR;32;84223011;;0
2025 New Combination;Argentina;AR;32;61112040;;0
2025 New Combination;Argentina;AR;32;95069950;;0
2025 New Combination;Argentina;AR;32;61113040;;0
2025 New Combination;Argentina;AR;32;61113050;;0
2025 New Combination;Argentina;AR;32;85129020;;0
2025 New Combination;Argentina;AR;32;63025910;;0
2025 New Combination;Argentina;AR;32;61149005;;0
2025 New Combination;Argentina;AR;32;92059014;;0
2025 New Combination;Argentina;AR;32;62159000;;0
2025 New Combination;Argentina;AR;32;62114960;;0
2025 New Combination;Argentina;AR;32;62105035;;0
2025 New Combination;Argentina;AR;32;62034313;;0
2025 New Combination;Argentina;AR;32;42032908;;0
2025 New Combination;Argentina;AR;32;44092265;;0
2025 New Combination;Argentina;AR;32;84128010;;0
2025 New Combination;Argentina;AR;32;94053900;;0
2025 New Combination;Argentina;AR;32;71179090;;0
2025 New Combination;Argentina;AR;32;71162050;;0
2025 New Combination;Argentina;AR;32;84659400;;0
2025 New Combination;Argentina;AR;32;03049911;;0
2025 New Combination;Argentina;AR;32;84562010;;0
2025 New Combination;Argentina;AR;32;74153380;;0
2025 New Combination;Argentina;AR;32;08105000;;0
2025 New Combination;Argentina;AR;32;85012060;;0
2025 New Combination;Argentina;AR;32;35061050;;0
2025 New Combination;Argentina;AR;32;94062000;;0
2025 New Combination;Argentina;AR;32;65070000;;0
2025 New Combination;Argentina;AR;32;62064010;;0
2025 New Combination;Argentina;AR;32;48043960;;0
2025 New Combination;Argentina;AR;32;62044120;;0
2025 New Combination;Argentina;AR;32;12092500;;0
2025 New Combination;Argentina;AR;32;62121030;;0
2025 New Combination;Argentina;AR;32;85232940;;0
2025 New Combination;Argentina;AR;32;30069380;;0
2025 New Combination;Argentina;AR;32;21069091;;0
2025 New Combination;Argentina;AR;32;64034060;;0
2025 New Combination;Argentina;AR;32;39269059;;0
2025 New Combination;Argentina;AR;32;84559040;;0
2025 New Combination;Argentina;AR;32;61149090;;0
2025 New Combination;Argentina;AR;32;42022245;;0
2025 New Combination;Argentina;AR;32;84869000;;0
2025 New Combination;Argentina;AR;32;71129201;;0
2025 New Combination;Argentina;AR;32;63049300;;0
2025 New Combination;Argentina;AR;32;84792000;;0
2025 New Combination;Argentina;AR;32;87089955;;0
2025 New Combination;Argentina;AR;32;62114205;;0
2025 New Combination;Argentina;AR;32;90181130;;0
2025 New Combination;Argentina;AR;32;33071010;;0
2025 New Combination;Argentina;AR;32;94014900;;0
2025 New Combination;Argentina;AR;32;39140060;;0
2025 New Combination;Argentina;AR;32;85015280;;0
2025 New Combination;Argentina;AR;32;41021030;;0
2025 New Combination;Argentina;AR;32;41041150;;0
2025 New Combination;Argentina;AR;32;39012010;;0
2025 New Combination;Argentina;AR;32;62033190;;0
2025 New Combination;Argentina;AR;32;29173500;;0
2025 New Combination;Argentina;AR;32;40069010;;0
2025 New Combination;Argentina;AR;32;41131030;;0
2025 New Combination;Argentina;AR;32;62034301;;0
2025 New Combination;Argentina;AR;32;84386000;;0
2025 New Combination;Argentina;AR;32;84798965;;0
2025 New Combination;Argentina;AR;32;62099090;;0
2025 New Combination;Argentina;AR;32;64051000;;0
2025 New Combination;Argentina;AR;32;64042060;;0
2025 New Combination;Argentina;AR;32;51012170;;0
2025 New Combination;Argentina;AR;32;51091090;;0
2025 New Combination;Argentina;AR;32;38249919;;0
2025 New Combination;Argentina;AR;32;90279045;;0
2025 New Combination;Argentina;AR;32;64041930;;0
2025 New Combination;Argentina;AR;32;39172200;;0
2025 New Combination;Argentina;AR;32;87169010;;0
2025 New Combination;Argentina;AR;32;76011030;;0
2025 New Combination;Argentina;AR;32;20091900;;0
2025 New Combination;Australia;AU;36;62043310;;0
2025 New Combination;Australia;AU;36;84743100;;0
2025 New Combination;Australia;AU;36;29214950;;0
2025 New Combination;Australia;AU;36;74050060;;0
2025 New Combination;Australia;AU;36;85013461;;0
2025 New Combination;Australia;AU;36;40122015;;0
2025 New Combination;Australia;AU;36;62129000;;0
2025 New Combination;Australia;AU;36;91021125;;0
2025 New Combination;Australia;AU;36;83014030;;0
2025 New Combination;Australia;AU;36;62029049;;0
2025 New Combination;Australia;AU;36;91022150;;0
2025 New Combination;Australia;AU;36;52010080;;0
2025 New Combination;Australia;AU;36;62044430;;0
2025 New Combination;Australia;AU;36;84717050;;0
2025 New Combination;Australia;AU;36;85287284;;0
2025 New Combination;Australia;AU;36;51052900;;0
2025 New Combination;Australia;AU;36;40021100;;0
2025 New Combination;Australia;AU;36;61071200;;0
2025 New Combination;Australia;AU;36;94035040;;0
2025 New Combination;Australia;AU;36;70099150;;0
2025 New Combination;Australia;AU;36;62034311;;0
2025 New Combination;Australia;AU;36;70099110;;0
2025 New Combination;Australia;AU;36;85287110;;0
2025 New Combination;Australia;AU;36;39269048;;0
2025 New Combination;Australia;AU;36;61072200;;0
2025 New Combination;Australia;AU;36;27129020;;0
2025 New Combination;Australia;AU;36;29309030;;0
2025 New Combination;Australia;AU;36;63029920;;0
2025 New Combination;Australia;AU;36;28255030;;0
2025 New Combination;Australia;AU;36;63049935;;0
2025 New Combination;Australia;AU;36;30063010;;0
2025 New Combination;Australia;AU;36;73121010;;0
2025 New Combination;Australia;AU;36;28332500;;0
2025 New Combination;Australia;AU;36;28332930;;0
2025 New Combination;Australia;AU;36;82119240;;0
2025 New Combination;Australia;AU;36;29309049;;0
