hs_8digit;rate_type;import_origin;exception_type;effective_date;end_date;source
71039100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71039910;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71039950;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71101100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71101900;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71102100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71102900;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71103100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71103900;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71104100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71104900;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71129201;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71189000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72011000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72012000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72015030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72021110;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72021150;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72021910;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72021950;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72023000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72024100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72024910;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72024950;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72025000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72026000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72028000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72029100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72029340;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72029380;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72042100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
72051000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
75011000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
75021000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
75022000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
75030000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
75040000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
79011100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
79011210;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
79011250;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
79012000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
79020000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
79039030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
80011000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
80012000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
80020000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81011000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81019700;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81032000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81033000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81039100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81041100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81041900;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81042000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81043000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81049000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81052030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81052060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81052090;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81053000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81061000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81069000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81082000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81083000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81101000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81102000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81109000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81110047;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81110049;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81122100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81122200;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81124110;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81124150;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81129207;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81129210;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81129230;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81129240;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81129260;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81129265;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81129910;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
81129991;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
08084020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
08084040;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
08109046;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
08119052;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
08119080;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09021090;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09022010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09022090;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09023000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09024000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09030000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09042120;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09042220;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09042273;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09042276;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09092100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09092200;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09109100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09109940;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
09109960;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
15211000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
15219020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
19059010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
19059090;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
20079950;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
20089991;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
20093160;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
20093920;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
21011129;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
21011290;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
21012020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
31042000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
31043000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
31049001;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
33012951;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2B
01061991;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
01062000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
01069001;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06011090;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06021000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06029020;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06031100;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06031230;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06031270;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06031300;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06031400;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06031500;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06031901;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06042000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06049010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06049030;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
06049060;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
07123200;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
07123420;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
07144010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
07144020;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
07144050;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
07144060;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
07149046;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
07149061;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08011100;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08043020;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08043040;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08043060;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08044000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08045040;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08045060;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08045080;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08109046;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08119050;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08119052;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08119080;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
08129040;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09011100;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09011200;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09012100;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09012200;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09019020;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09021010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09021090;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09022010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09022090;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09023000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09024000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09041100;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09041200;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09042160;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09042273;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09042276;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09042280;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09051000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09062000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09072000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09093200;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09096200;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09101200;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09103000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09109100;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
09109960;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
11062090;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
11081400;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
11081900;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
12119089;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
12122100;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
12122900;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
13019091;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
13021991;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
13023100;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
14011000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
14049090;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
15119000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
15159081;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
18050000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
19030020;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
19030040;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
19059010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
19059090;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20019045;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20059160;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20060040;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20079940;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20079950;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20081915;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20082000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20089940;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20089991;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20093160;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20093920;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
20094940;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
21011129;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
21011290;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
21012020;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
21022060;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
21069099;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25041010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25041050;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25049000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25111010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25111050;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25191000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25199010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25199020;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25249000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25292100;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25292200;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25302010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25302020;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25309010;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25309020;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
25309080;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
26020000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
26040000;twn_ieepa_deal;TWN;country_exception;2099-01-01;;Chinese Taipei Annex 2A
